movieid,movieName,releaseDate,rating,popularity
301351,We Are Your Friends,8/26/15,6.3,0.483974
4816,Ghost Dog: The Way of the Samurai,9/13/99,7.2,9.719094
7873,Harsh Times,9/11/05,6.3,16.930914
331190,Captive,9/17/15,5.6,28.819424
15186,Full Frontal,8/2/02,4.8,18.223139
17994,Witchboard,12/31/86,5.9,12.999023
1378,Shortbus,5/20/06,6.3,6.728882
8885,Vals Im Bashir,6/25/08,7.8,1.95686
12901,No End in Sight,7/27/07,7.2,7.151154
250124,The Diary of a Teenage Girl,8/7/15,6.8,14.846001
14284,In the Shadow of the Moon,1/19/07,7.6,14.08251
57120,Meek's Cutoff,9/5/10,6.5,0.031947
12228,Inside Deep Throat,2/11/05,6.8,2.283796
22617,Dinner Rush,9/1/00,7.1,18.224326
55561,Clockwatchers,1/1/97,5.6,3.43159
42889,The Virginity Hit,9/10/10,4.6,4.749885
10656,Subway,4/10/85,6.3,3.980072
24363,House of D,4/15/05,6.1,1.096355
13121,Teeth,1/19/07,5.2,1.196943
24746,Six-String Samurai,9/18/98,5.8,3.125382
12109,It's All Gone Pete Tong,9/12/04,7.1,5.261065
27023,Saint John of Las Vegas,6/10/09,5.9,6.337735
22913,24 7: Twenty Four Seven,8/31/97,6.3,7.359286
273899,Stonewall,9/18/15,5.2,1.892183
20653,Roadside Romeo,10/24/08,6.7,0.001186
67373,This Thing of Ours,1/1/05,5,3.911445
171759,The Lost Medallion: The Adventures of Billy Stone,3/1/13,5.6,2.559806
206296,The Last Five Years,11/3/14,5.5,0.744406
35219,The Missing Person,1/16/09,6.4,5.16023
28260,Return of the Living Dead 3,10/1/93,5.9,0.253595
7515,London,2/10/05,6.1,0.046868
13075,Sherrybaby,9/8/06,6.3,2.952932
335866,Circle,10/2/15,6,5.563068
13510,Eden Lake,9/12/08,6.7,1.161034
215881,Plush,9/13/13,5.4,7.502934
18238,Lesbian Vampire Killers,3/16/09,5.3,5.350423
22600,Jerusalema,2/11/08,6.8,4.261509
12612,Freeze Frame,5/1/04,6.9,6.752141
50698,Grave Encounters,9/9/11,6.1,20.362373
115210,Stitches,5/19/12,5.5,5.099368
34335,Nine Dead,1/1/10,5.2,6.632891
459488,"To Be Frank, Sinatra at 100",12/12/15,0,1.717376
11302,Bananas,4/28/71,6.7,4.922397
119458,$upercapitalist,8/10/12,3.5,13.222268
20406,Rockaway,7/7/07,5.8,7.447714
3766,The Lady from Shanghai,12/24/47,7.2,9.68793
18616,No Man's Land: The Rise of Reeker,5/1/08,4.4,0.050625
18808,Highway,1/1/02,5.6,5.941852
95755,Small Apartments,3/10/12,5.7,0.174311
198062,Coffee Town,7/9/13,6.7,0.361554
188652,The Ghastly Love of Johnny X,4/26/13,6.6,8.055084
174311,All Is Bright,9/10/13,5.3,4.346271
12602,Die Schlangengrube und das Pendel,10/5/67,6.3,3.419685
153795,Straight A's,1/16/13,5.2,5.100741
17768,A Funny Thing Happened on the Way to the Forum,10/16/66,6.1,2.253589
13516,Slacker Uprising,9/27/07,5.9,0.209475
98549,The Legend of Hell's Gate: An American Conspiracy,3/3/11,3.9,3.613577
312793,Walking with the Dead,3/20/15,4.2,1.296784
309919,The Curse of Downers Grove,8/21/15,4.4,4.50829
299553,Shark Lake,10/2/15,4.4,8.902102
21309,River's Edge,8/27/86,6.7,1.619635
32235,Northfork,1/1/03,6.7,1.002585
329540,The Marine 4: Moving Target,4/10/15,5.8,1.332804
26388,Buried,9/24/10,6.6,2.00163
49020,Submarine,3/18/11,7.4,1.187764
159037,The Square,6/7/13,7.8,6.463806
12838,Chacun sa nuit,7/21/06,5.8,1.980265
157293,एबीसीडी,2/7/13,5.6,3.696123
14048,Man on Wire,7/25/08,7.5,32.841229
356987,Abandoned,8/30/15,5.8,8.518866
295886,Brotherly Love,4/24/15,6.9,4.892203
38358,The Last Exorcism,8/27/10,5.6,4.665026
33511,Nowhere Boy,12/25/09,7.2,1.294967
702,A Streetcar Named Desire,9/18/51,7.6,14.331992
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1/29/64,8,3.068463
542,El Crimen del Padre Amaro,10/1/02,6.2,1.367751
84175,Beasts of the Southern Wild,6/29/12,6.8,14.838986
1705,Battle for the Planet of the Apes,6/15/73,5.5,1.950959
62677,Songcatcher,3/1/01,5.6,14.884756
50875,Higher Ground,8/26/11,5.3,41.996783
260778,வாலு,8/14/15,6.7,2.179428
58492,The Greatest Movie Ever Sold,4/22/11,6.4,12.471239
44562,Ed and His Dead Mother,6/4/93,5.5,13.315383
37232,Travellers and Magicians,9/9/03,6.8,3.363321
4929,Hang 'em High,7/31/68,6.7,1.699101
36334,Deadline - U.S.A.,3/14/52,6.9,0.320387
9783,Sublime,6/15/07,5.3,0.692497
386826,A Beginner's Guide to Snuff,3/4/16,0,0.023436
205126,Independence Daysaster,6/27/13,4.2,0.749699
98557,Dysfunctional Friends,2/3/12,5,11.756943
104,Lola rennt,8/20/98,7.2,0.225627
10894,May,1/13/02,6.3,6.833164
246449,Against the Wild,12/29/13,4.9,0.060127
32579,La misma luna,3/20/08,7,1.959405
1688,Conquest of the Planet of the Apes,6/29/72,6.1,0.21544
1999,In the Bedroom,11/23/01,6.4,27.36562
43947,I Spit on Your Grave,6/17/10,6.3,8.650779
24066,"Happy, Texas",12/3/99,5.5,2.492747
9709,My Summer of Love,8/20/04,6,2.756435
191714,Dabba,9/19/13,7.3,18.828683
25312,Yes,8/5/05,5.9,6.979638
34106,You Can't Take It With You,8/23/38,7.2,26.281839
11426,From Here to Eternity,8/4/53,7.2,2.079125
13909,She Wore a Yellow Ribbon,10/22/49,7.1,3.939753
206284,Grace Unplugged,10/4/13,6,14.017809
27455,Foolish,4/9/99,6.3,3.677831
66468,N-Secure,10/15/10,4.3,3.426314
7973,سكر بنات,7/1/07,6.8,6.915201
283686,Out of the Dark,8/27/14,4.6,8.535178
15976,Ha-Buah,6/6/06,7.6,2.160586
592,The Conversation,4/7/74,7.5,0.796009
74084,दिल जो भी कहे,12/7/06,0,0.13456
1651,La sirène du Mississipi,6/18/69,6.7,4.554574
25428,I Love Your Work,10/5/03,6.5,3.215465
298584,Cabin Fever,2/12/16,4.4,1.49436
10758,Waitress,5/25/07,6.7,20.810292
11690,Bloodsport,2/26/88,6.6,0.122704
3083,Mr. Smith Goes to Washington,10/19/39,7.9,3.654018
9344,Kids,7/28/95,6.8,3.313339
10707,The Squid and the Whale,10/5/05,6.9,5.379319
15647,Kissing Jessica Stein,4/21/01,5.9,9.67299
308529,Kickboxer: Vengeance,7/14/16,4.5,17.49699
4174,Spellbound,12/28/45,7.3,12.2624
20156,Exotica,9/24/94,6.5,13.291991
9464,Buffalo '66,1/20/98,7.1,13.788054
49018,Insidious,9/13/10,6.8,3.990215
13820,Repo Man,2/20/84,6.7,6.526588
18079,Nueve Reinas,8/31/00,7.4,11.145915
127918,The Gatekeepers,7/9/12,6.5,5.446832
17113,The Ballad of Jack and Rose,3/25/05,6.5,10.009994
129139,The To Do List,7/24/13,5.5,58.594852
507,Killing Zoe,10/1/93,6.1,11.35344
4012,The Believer,1/19/01,6.8,8.589355
14054,Snow Angels,3/7/08,6.5,2.828303
323271,Unsullied,8/28/15,3,3.618646
10972,Session 9,8/10/01,6.2,15.017068
13066,I Want Someone to Eat Cheese With,1/1/06,5.7,5.817519
66025,Mooz-lum,2/11/11,4.5,9.856826
11908,Hatchet,4/27/06,5.7,4.262374
3082,Modern Times,2/5/36,8.1,0.06124
39541,Stolen Summer,3/22/02,6.4,11.064228
1961,My Name Is Bruce,10/1/07,5.9,1.742383
51820,The Salon,1/13/05,3.5,0.414754
291362,Road Hard,3/6/15,6.6,12.677016
30082,Forty Shades of Blue,12/7/05,6,28.27648
72913,Amigo,7/14/10,6,0.87066
23963,Pontypool,3/6/09,6.6,7.5591
29406,Trucker,4/24/08,6.8,2.02817
361505,Me You and Five Bucks,7/7/15,10,0.859014
104755,The Lords of Salem,9/10/12,5.1,0.071377
253306,Housebound,9/4/14,6.5,0.193172
29595,Wal-Mart: The High Cost of Low Price,11/4/05,6.9,4.680206
46729,Fetching Cody,10/1/05,6.8,1.20173
294600,Last I Heard,1/1/13,6,0.094105
137347,Closer to the Moon,11/29/13,6.4,14.504326
290370,Mutant World,9/27/14,2.6,10.322858
426469,Growing Up Smith,2/3/17,7.4,1.404175
356841,Checkmate,7/3/15,4.2,0.077876
301325,#Horror,11/20/15,3.3,0.35819
347755,Wind Walkers,1/28/16,7.5,9.159265
408,Snow White and the Seven Dwarfs,12/20/37,6.9,1.893697
44413,La niña santa,5/6/04,6.8,0.71087
39209,Shalako,11/6/68,5.4,1.105357
48463,Incident at Loch Ness,12/17/04,5.9,2.815228
394047,The Dog Lover,7/8/16,5.3,0.446858
312791,GirlHouse,10/16/14,5.2,80.171283
266034,La chambre bleue,5/16/14,6.2,0.684881
280381,House at the End of the Drive,1/11/14,0,3.598457
2661,Batman,7/30/66,6.1,1.452152
100,"Lock, Stock and Two Smoking Barrels",3/5/98,7.5,1.193219
218500,The Ballad of Gregorio Cortez,8/19/83,0,8.039223
309,Festen,5/20/98,7.7,2.486992
27845,Trees Lounge,10/11/96,6.7,0.43049
25784,Vượt Sóng,2/22/06,5,9.815394
52790,The Basket,5/5/00,6.5,16.032594
100275,Eddie: The Sleepwalking Cannibal,4/22/12,6.1,0.592821
295914,Kurmanjan Datka. Queen of the Mountains,8/22/14,0,10.240917
42033,Def-Con 4,3/15/85,2.8,3.443916
19187,The Hebrew Hammer,1/1/03,5.9,0.072066
46415,Neal 'n' Nikki,12/9/05,2.3,0.430758
38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,6/8/10,3.2,0.143784
27588,Forget Me Not,10/22/09,5,0.077873
223,Rebecca,4/12/40,7.7,0.319792
9725,Friday the 13th Part 2,5/1/81,6,1.600797
28580,The Lost Weekend,11/25/45,7.4,0.285131
23730,C.H.U.D.,8/31/84,5.3,5.628399
84197,Filly Brown,4/19/13,5.9,5.065752
46256,The Lion of Judah,6/3/11,5.8,18.426825
19997,Niagara,1/21/53,6.7,16.517777
43266,How Green Was My Valley,10/28/41,6.8,6.903314
278316,Da Sweet Blood of Jesus,6/22/14,4.1,4.45544
1412,"Sex, Lies, and Videotape",8/18/89,6.7,0.106949
176,Saw,10/1/04,7.2,0.165909
39939,Super Troopers,1/18/01,6.6,9.903992
215924,Los insólitos peces gato,8/10/13,5.7,7.70019
480,Monsoon Wedding,8/30/01,6.8,4.480579
14295,You Can Count on Me,11/17/00,6.8,10.869492
11219,The Trouble with Harry,10/3/55,6.9,63.655973
20770,But I'm a Cheerleader,9/12/99,6.5,16.312803
176124,Home Run,4/19/13,6.3,0.025364
500,Reservoir Dogs,9/2/92,8,1.473405
60400,The Blue Bird,1/19/40,6.4,8.109958
429,"Il buono, il brutto, il cattivo",12/23/66,8.1,7.142448
310569,Que Horas Ela Volta?,2/8/15,7.8,6.920873
98369,Blue Like Jazz,4/13/12,5.8,4.826908
114065,Down & Out With The Dolls,3/20/03,0,3.085411
89750,"Pink Ribbons, Inc.",9/11/11,6.8,66.925866
49951,Certifiably Jonathan,3/1/07,0,1.280733
86331,Q,9/14/11,4.1,88.377076
355629,La Navaja De Don Juan,10/27/13,0,9.683622
16433,Grand Theft Parsons,6/18/03,6,1.6116
15544,Extreme Movie,12/5/08,3.9,0.002386
43884,The Charge of the Light Brigade,10/20/36,6.8,0.097913
107315,Below Zero,10/22/11,4.4,0.047781
13064,Airborne,9/17/93,6.1,20.422246
59917,Cotton Comes to Harlem,5/27/70,6.7,0.021678
157422,The Wicked Within,10/16/15,4.2,1.998557
310933,Bleeding Hearts,6/1/13,2,8.148187
7553,Waiting...,10/7/05,6.2,2.968235
12877,Dead Man's Shoes,9/29/04,7.2,1.36514
39895,From a Whisper to a Scream,9/25/87,6.8,0.057564
102840,Sex With Strangers,2/22/02,5,8.001156
55616,Dracula: Pages from a Virgin's Diary,2/28/02,6.9,1.079125
29697,Faith Like Potatoes,10/27/06,6,1.906151
50037,Beyond the Black Rainbow,12/3/10,5.7,0.100533
94329,Serbuan maut,9/8/11,7.3,10.230583
53502,The Dead Undead,5/13/10,3.1,12.818441
202604,The Vatican Exorcisms,5/29/13,4.4,1.220072
289,Casablanca,11/26/42,7.9,0.014406
27374,Lake Mungo,6/17/08,6.1,0.552361
26815,Rocket Singh: Salesman of the Year,12/11/09,7,0.147886
811,Silent Running,3/9/72,6.3,7.717237
1366,Rocky,11/21/76,7.5,40.285095
244776,The Sleepwalker,1/20/14,4.1,0.249457
5769,Tom Jones,10/6/63,6.1,0.447166
277685,Unfriended,4/17/15,5.5,43.729123
103,Taxi Driver,2/7/76,8,4.653047
11298,The Howling,4/3/81,6.4,3.000435
646,Dr. No,10/4/62,6.9,11.095414
93856,Chernobyl Diaries,5/24/12,4.9,72.19808
9003,Hellraiser,9/11/87,6.9,0.926084
347126,God's Not Dead 2,4/1/16,5.7,2.833166
10092,Cry_Wolf,9/16/05,5.6,41.972329
10643,Gojira ni-sen mireniamu,12/11/99,5.9,58.845025
46705,Blue Valentine,12/27/10,6.9,6.532855
546,Transamerica,12/23/05,6.9,48.901542
76487,The Devil Inside,1/6/12,4.6,20.649145
5722,Beyond the Valley of the Dolls,7/17/70,6.6,22.583834
39833,Love Me Tender,11/15/56,5.5,6.96858
1781,An Inconvenient Truth,1/24/06,6.7,6.926926
18712,Sands of Iwo Jima,12/14/49,6.2,3.322721
7944,Shine a Light,2/7/08,7.2,26.881611
171424,The Green Inferno,9/4/14,5,9.773398
361475,Departure,5/20/16,7.5,13.152822
113947,The Sessions,5/2/12,6.6,4.289003
18570,"Food, Inc.",9/7/08,7.4,1.444258
83860,October Baby,10/30/11,6.8,14.139004
41469,Next Stop Wonderland,8/21/98,6,3.851
244772,The Skeleton Twins,1/18/14,6.7,2.162522
50837,Martha Marcy May Marlene,10/21/11,6.7,17.845161
248774,Obvious Child,6/6/14,6.7,0.42583
10183,Frozen River,8/1/08,6.7,9.115486
159014,20 Feet from Stardom,6/14/13,7.4,15.017162
32456,Two Girls and a Guy,9/7/97,5.4,1.86221
49963,Walking and Talking,7/17/96,6.6,1.334481
13508,Who Killed the Electric Car?,8/4/06,7.2,15.699363
22597,The Broken Hearts Club: A Romantic Comedy,2/1/00,6.3,17.806082
9707,Bubba Ho-tep,6/9/02,6.7,10.12895
37532,Slam,10/7/98,6.7,4.805651
26791,Brigham City,3/30/01,7.3,5.247956
56666,Fiza,9/8/00,6.1,4.86805
8675,Orgazmo,9/6/97,6.2,0.367312
13132,All the Real Girls,8/1/03,5.9,5.323184
47686,Dream with the Fishes,1/1/97,7.7,3.424158
46989,Blue Car,1/11/02,6.7,9.954848
192132,Palo Alto,5/9/14,6.4,0.29245
24424,Ajami,9/17/09,6.8,0.280083
13198,Wristcutters: A Love Story,1/24/06,6.7,0.043023
244267,I Origins,7/18/14,7.5,5.06516
21413,The Battle of Shaker Heights,8/22/03,5.6,3.65924
123678,Jagal,8/31/12,7.5,0.948316
13362,Taxi to the Dark Side,4/30/07,6.6,0.672695
39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,1/1/06,4.7,16.570708
62402,Guiana 1838,9/24/04,2.8,0.51799
201132,Antarctica: A Year on Ice,9/5/13,7.2,8.542921
251471,A LEGO Brickumentary,7/31/15,6.4,37.555398
112456,Hardflip,6/1/12,4.7,5.20209
20296,Chocolate: Deep Dark Secrets,9/16/05,3.4,8.887411
25983,The House of the Devil,4/25/09,6,0.748565
66195,The Perfect Host,7/1/10,6.2,0.436148
16155,Safe Men,8/17/98,6.3,0.030253
46727,Speedway Junky,2/11/99,5.2,0.690089
55180,The Last Big Thing,9/23/98,6,1.883947
29015,The Specials,9/22/00,5.5,1.631274
91122,16 to Life,9/19/09,4.4,0.341461
18206,Alone With Her,4/28/06,6.2,0.887821
320146,Creative Control,3/11/16,5.4,8.628485
13856,Special,1/30/06,6.6,6.507094
43630,The Helix... Loaded,1/1/05,4.8,1.190729
56491,In Her Line of Fire,4/21/06,3.3,0.340019
99826,The Jimmy Show,1/16/02,8,0.678475
186935,Heli,8/9/13,6.2,9.055447
357441,Karachi se Lahore,7/31/15,8,0.108468
19344,Loving Annabelle,3/8/06,6.4,2.175696
242083,Hits,1/21/14,4.9,1.50211
18869,Jimmy and Judy,1/1/06,5.4,1.260314
26673,Frat Party,1/1/09,3.5,0.547654
41830,The Party's Over,4/22/65,6.1,0.0206
37694,Proud,7/2/04,5.5,0.429587
63287,The Poker House,6/20/08,6.1,0.098351
34592,ZMD: Zombies of Mass Destruction,1/1/09,4.7,3.629777
92635,Snow White: A Deadly Summer,3/16/12,4.8,0.060003
258755,A escondidas,10/3/14,7.6,7.145832
96534,My Last Day Without You,6/11/11,5.7,3.638411
21283,Steppin: The Movie,5/19/09,5,1.255771
272724,Doc Holliday's Revenge,6/1/14,3.2,0.783842
84178,Black Rock,1/21/12,4.9,0.118324
101179,Truth or Dare,8/5/12,5.7,0.023681
52462,The Pet,5/17/06,5.3,2.948576
269057,Bang Bang Baby,9/8/14,6.6,0.243853
287524,Fear Clinic,10/31/14,4,1.563711
206213,Zombie Hunter,7/25/13,3.5,0.653495
248402,A Fine Step,4/16/14,4.1,1.233688
29146,Charly,9/23/68,6.6,0.153625
207769,Banshee Chapter,8/26/13,5.7,0.328498
271185,Ask Me Anything,4/19/14,5.5,0.4594
29731,And Then Came Love,1/1/07,5,7.207051
292539,Food Chains,4/26/14,7.4,6.679954
654,On the Waterfront,6/22/54,8,1.284741
91070,L!fe Happens,6/18/11,5.3,0.973323
2009,"4 luni, 3 săptămîni și 2 zile",8/24/07,7.3,1.859965
323270,The Horror Network Vol. 1,10/27/15,5,3.418372
2652,Hard Candy,1/14/05,6.8,0.65434
9813,The Quiet,9/12/05,6.1,0.178689
60421,Circumstance,8/26/11,7.4,7.310879
157354,Fruitvale Station,7/25/13,7.3,8.976128
127867,The Brass Teapot,9/8/12,5.8,0.280829
3170,Bambi,8/14/42,6.8,0.795698
14014,The Hammer,4/1/07,6.5,16.015599
15708,Latter Days,7/10/03,6.7,5.974156
146882,Le bonheur d'Elza,4/11/11,0,9.270133
215918,1982,12/31/13,5,0.392658
84200,"For a Good Time, Call...",8/31/12,5.8,25.918007
84184,Celeste & Jesse Forever,8/3/12,6.4,4.0971
45767,Time Changer,10/25/02,5.2,2.34239
14823,London to Brighton,12/1/06,6.5,20.967146
367551,American Hero,12/11/15,5,10.639774
343409,Windsor Drive,6/26/15,2,47.651878
60243,جدایی نادر از سیمین,3/15/11,7.7,0.957022
57294,Crying with Laughter,6/1/09,7,5.424916
11446,Welcome to the Dollhouse,5/24/95,6.9,0.007254
47889,Ruby in Paradise,10/8/93,5.6,0.175885
25461,Raising Victor Vargas,5/16/02,7.8,14.238376
905,Die Büchse der Pandora,1/30/29,7.6,9.436431
78705,Cama adentro,9/21/04,7.8,0.339757
25212,Deterrence,3/10/00,6.1,3.060685
26899,The Mudge Boy,1/17/03,7.3,5.023091
146269,The Young Unknowns,3/12/00,0,0.504251
292483,Not Cool,9/23/14,3.7,12.049373
14451,Død snø,1/9/09,6.1,0.108135
10105,Saints and Soldiers,9/11/03,6.6,5.870319
211557,Vessel,10/28/12,5.9,0.59424
838,American Graffiti,8/1/73,6.9,3.643662
40862,Iraq for Sale: The War Profiteers,1/1/06,8,1.824184
13158,Aqua Teen Hunger Force Colon Movie Film for Theaters,4/13/07,6.5,0.006943
84332,Safety Not Guaranteed,6/8/12,6.8,0.038706
74510,Kevin Hart: Laugh at My Pain,9/9/11,7.7,2.171288
74725,Kill List,9/2/11,6,5.292536
58428,The Innkeepers,12/1/11,5.4,0.004922
8416,Il conformista,10/21/70,7.6,1.186971
36584,Interview with the Assassin,5/9/02,5.6,11.205726
13429,Donkey Punch,7/18/08,4.5,6.003418
9022,All the Boys Love Mandy Lane,2/15/08,5.7,0.322553
22530,Bled,1/1/08,3.8,19.326115
288,High Noon,3/27/52,7.6,1.517771
14275,Hoop Dreams,9/12/94,7.7,1.453146
2287,Rize,1/15/05,5.9,25.186002
18734,L.I.E. Long Island Expressway,1/20/01,6.7,5.498834
206197,The Sisterhood of Night,4/10/15,6.5,12.203041
26837,B-Girl,7/29/09,5.5,14.386807
7859,Half Nelson,8/11/06,6.5,8.429295
302579,Naturally Native,10/8/99,0,0.471264
51955,Hav Plenty,9/11/97,0,3.283886
376004,Adulterers,1/5/16,5.2,12.284939
158752,Escape from Tomorrow,10/11/13,4.8,1.039149
40658,Starsuckers,9/30/09,6.2,18.644023
296943,The Hadza:  Last of the First,10/31/14,0,9.188431
118612,After,8/27/12,5.6,1.623769
138976,Treachery,5/16/13,4.8,7.731064
323967,Walter,3/13/15,5.3,2.868942
3080,Top Hat,9/6/35,7.4,0.631571
2667,The Blair Witch Project,7/14/99,6.3,12.378031
9459,Woodstock,3/26/70,7.1,0.578798
11598,The Kentucky Fried Movie,8/10/77,6.4,0.003142
26916,Mercy Streets,10/31/00,5.5,1.471139
181940,Arnolds Park,7/20/07,0,1.352222
125263,Broken Vessels,4/18/98,6,0.429083
263503,Water & Power,5/2/14,3,0.045648
324322,They Will Have to Kill Us First,10/13/15,5,4.596157
375950,Médecin de campagne,3/23/16,6,0.283059
278348,The Maid's Room,8/8/14,4.8,2.659006
704,A Hard Day's Night,7/6/64,7.3,3.898498
70875,The Harvest (La Cosecha),7/29/11,0,41.690578
75986,Love Letters,4/1/83,4.6,3.409764
385636,Julija in Alfa Romeo,9/17/15,6,10.861167
14438,Fireproof,9/26/08,7,0.099902
211086,Faith Connections,11/21/13,4.2,0.006069
23069,Benji,10/17/74,6.1,0.069277
83,Open Water,8/6/04,5.4,0.350557
89857,High Road,3/6/12,5.8,0.071349
30315,Kingdom of the Spiders,8/24/77,5.7,0.012942
14358,Mad Hot Ballroom,5/13/05,7.2,2.651304
2056,The Station Agent,1/26/03,7.4,1.501688
41144,To Save A Life,11/5/09,6.2,10.730056
35199,Wordplay,6/26/06,7.3,0.010909
14271,Beyond the Mat,10/22/99,7.8,0.001586
16653,The Singles Ward,1/30/02,7.5,0.061248
14757,Osama,5/20/03,6.3,6.093989
84401,Sholem Aleichem: Laughing In The Darkness,2/24/12,7,0.48088
23655,Groove,6/8/00,5.6,2.651418
36825,The R.M.,1/31/03,4.8,15.611857
33430,Twin Falls Idaho,7/30/99,7,1.292948
12281,Mean Creek,1/15/04,6.9,2.537032
125052,Hurricane Streets,1/21/97,4.8,0.772668
96238,Never Again,7/12/02,4,11.578545
30246,Civil Brand,8/29/03,5.3,0.05021
7301,Lonesome Jim,11/16/05,6.4,0.906096
172533,Drinking Buddies,8/23/13,6,2.778633
180383,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,10/4/12,7.1,0.920591
346,七人の侍,4/26/54,8.2,1.447734
84318,Kita svajonių komanda,9/28/12,6.9,0.109579
45145,Johnny Suede,8/18/91,4.7,1.09454
13983,Finishing The Game,1/21/07,4.9,0.082978
45649,Rubber,7/9/10,5.7,0.619136
19844,Kiss the Bride,1/1/07,4.2,8.519202
21801,The Slaughter Rule,1/1/02,6.2,0.36447
43933,Monsters,6/18/10,6.2,0.039077
73511,The Californians,10/21/05,4,0.665512
43653,The Living Wake,1/1/07,5,3.433625
139715,Detention of the Dead,4/27/12,4.5,17.378455
45380,疯狂的石头,1/1/06,6.9,0.425195
30867,Scott Walker: 30 Century Man,10/31/06,7,39.756748
81220,Everything Put Together,11/2/01,5,0.388401
253626,Good Kill,4/9/15,5.9,1.354816
90369,Now Is Good,5/25/12,7.3,0.459625
117942,Girls Gone Dead,3/28/12,3.5,9.108949
322194,Subconscious,3/10/15,3.4,1.65426
98568,Enter Nowhere,10/22/11,6.5,1.390909
119657,El Rey de Najayo,3/1/12,0,26.406001
380733,Fight to the Finish,2/2/16,5.2,0.218736
285743,Alleluia! The Devil's Carnival,3/29/16,6,0.383442
362765,The Sound and the Shadow,10/19/14,0,2.391847
379532,Rodeo Girl,1/5/16,5.5,1.68502
253261,Born to Fly: Elizabeth Streb vs. Gravity,3/8/14,5,0.607782
15239,The Toxic Avenger,5/1/84,6.3,0.046903
94072,Straight Out of Brooklyn,6/13/91,4.3,10.924273
4107,Bloody Sunday,1/16/02,7.2,0.021419
15624,Conversations with Other Women,6/7/06,6.2,14.142073
17287,Poultrygeist: Night of the Chicken Dead,12/26/06,5.9,1.600171
3062,42nd Street,2/2/33,6.1,0
15389,Metropolitan,8/3/90,7,0.397323
464,Så som i himmelen,9/3/04,6.9,3.637857
308467,Roadside,3/1/13,4.2,0.080105
8193,Napoleon Dynamite,6/11/04,6.7,0.251828
188166,Blue Ruin,4/25/14,6.9,0.674398
23827,Paranormal Activity,9/14/07,5.9,0.072359
1282,Dogtown and Z-Boys,1/18/01,7.2,0.087574
762,Monty Python and the Holy Grail,3/13/75,7.8,0.069244
64499,Quinceañera,6/5/06,7,0.073079
1435,Tarnation,10/19/03,7.5,6.672008
47546,I Want Your Money,7/6/10,3.8,0.161517
189711,Love in the Time of Monsters,3/8/14,5,7.330691
19204,...E tu vivrai nel terrore! L'aldilà,4/22/81,6.6,0.165257
