id,name,movieid
35,Comedy,28260
878,Science Fiction,28260
10749,Romance,28260
27,Horror,28260
18,Drama,7515
28,Action,7515
10749,Romance,7515
18,Drama,13075
27,Horror,335866
878,Science Fiction,335866
27,Horror,13510
53,Thriller,13510
53,Thriller,215881
27,Horror,18238
35,Comedy,18238
18,Drama,22600
28,Action,22600
80,Crime,22600
10769,Foreign,22600
53,Thriller,12612
18,Drama,12612
80,Crime,12612
53,Thriller,50698
27,Horror,50698
27,Horror,115210
80,Crime,34335
18,Drama,34335
27,Horror,34335
53,Thriller,34335
99,Documentary,459488
35,Comedy,11302
53,Thriller,119458
28,Action,20406
12,Adventure,20406
18,Drama,20406
80,Crime,3766
18,Drama,3766
9648,Mystery,3766
27,Horror,18616
53,Thriller,18616
28,Action,18808
12,Adventure,18808
18,Drama,18808
35,Comedy,95755
80,Crime,95755
35,Comedy,198062
35,Comedy,188652
14,Fantasy,188652
10402,Music,188652
35,Comedy,174311
18,Drama,174311
9648,Mystery,12602
27,Horror,12602
36,History,12602
35,Comedy,153795
18,Drama,153795
35,Comedy,17768
10402,Music,17768
99,Documentary,13516
28,Action,98549
12,Adventure,98549
36,History,98549
37,Western,98549
878,Science Fiction,312793
35,Comedy,312793
53,Thriller,309919
9648,Mystery,309919
27,Horror,309919
18,Drama,309919
53,Thriller,299553
80,Crime,21309
18,Drama,21309
14,Fantasy,32235
18,Drama,32235
878,Science Fiction,32235
53,Thriller,329540
28,Action,329540
18,Drama,26388
53,Thriller,26388
9648,Mystery,26388
18,Drama,49020
35,Comedy,49020
10749,Romance,49020
99,Documentary,159037
18,Drama,159037
36,History,159037
18,Drama,12838
18,Drama,157293
10402,Music,157293
53,Thriller,14048
99,Documentary,14048
80,Crime,14048
36,History,14048
18,Drama,356987
53,Thriller,356987
18,Drama,295886
27,Horror,38358
18,Drama,38358
53,Thriller,38358
18,Drama,33511
18,Drama,702
18,Drama,935
35,Comedy,935
10752,War,935
18,Drama,542
10749,Romance,542
18,Drama,84175
14,Fantasy,84175
28,Action,1705
878,Science Fiction,1705
18,Drama,62677
10402,Music,62677
18,Drama,50875
53,Thriller,50875
35,Comedy,260778
10749,Romance,260778
35,Comedy,58492
99,Documentary,58492
35,Comedy,44562
12,Adventure,37232
18,Drama,37232
10769,Foreign,37232
37,Western,4929
80,Crime,36334
18,Drama,36334
27,Horror,9783
53,Thriller,9783
53,Thriller,386826
35,Comedy,386826
27,Horror,386826
28,Action,205126
878,Science Fiction,205126
35,Comedy,98557
10749,Romance,98557
28,Action,104
18,Drama,104
53,Thriller,104
18,Drama,10894
27,Horror,10894
53,Thriller,10894
10749,Romance,10894
12,Adventure,246449
10751,Family,246449
18,Drama,32579
28,Action,1688
878,Science Fiction,1688
18,Drama,1999
53,Thriller,1999
53,Thriller,43947
80,Crime,43947
27,Horror,43947
35,Comedy,24066
80,Crime,24066
18,Drama,9709
53,Thriller,9709
10749,Romance,9709
18,Drama,191714
10749,Romance,191714
18,Drama,25312
10749,Romance,25312
35,Comedy,34106
10749,Romance,34106
10752,War,11426
18,Drama,11426
10749,Romance,11426
37,Western,13909
18,Drama,206284
10402,Music,206284
35,Comedy,27455
18,Drama,27455
18,Drama,66468
80,Crime,66468
53,Thriller,66468
18,Drama,7973
35,Comedy,7973
10749,Romance,7973
53,Thriller,283686
27,Horror,283686
18,Drama,15976
10749,Romance,15976
80,Crime,592
18,Drama,592
9648,Mystery,592
10749,Romance,74084
80,Crime,1651
18,Drama,1651
10749,Romance,1651
18,Drama,25428
9648,Mystery,25428
27,Horror,298584
35,Comedy,10758
28,Action,11690
35,Comedy,3083
18,Drama,3083
18,Drama,9344
80,Crime,9344
35,Comedy,10707
18,Drama,10707
35,Comedy,15647
28,Action,308529
18,Drama,308529
18,Drama,4174
9648,Mystery,4174
53,Thriller,4174
18,Drama,20156
9648,Mystery,20156
10749,Romance,9464
35,Comedy,9464
80,Crime,9464
18,Drama,9464
27,Horror,49018
53,Thriller,49018
35,Comedy,13820
80,Crime,13820
878,Science Fiction,13820
53,Thriller,13820
80,Crime,18079
18,Drama,18079
53,Thriller,18079
99,Documentary,127918
18,Drama,17113
35,Comedy,129139
10749,Romance,129139
28,Action,507
80,Crime,507
18,Drama,507
53,Thriller,507
18,Drama,4012
18,Drama,14054
10749,Romance,14054
53,Thriller,323271
28,Action,323271
27,Horror,323271
27,Horror,10972
9648,Mystery,10972
35,Comedy,13066
10749,Romance,13066
18,Drama,66025
35,Comedy,11908
27,Horror,11908
18,Drama,3082
35,Comedy,3082
18,Drama,39541
10751,Family,39541
35,Comedy,39541
35,Comedy,1961
27,Horror,1961
35,Comedy,51820
35,Comedy,291362
18,Drama,30082
10749,Romance,30082
18,Drama,72913
36,History,72913
10752,War,72913
27,Horror,23963
9648,Mystery,23963
878,Science Fiction,23963
18,Drama,29406
10749,Romance,361505
35,Comedy,361505
18,Drama,361505
27,Horror,104755
53,Thriller,104755
27,Horror,253306
35,Comedy,253306
53,Thriller,253306
99,Documentary,29595
35,Comedy,46729
18,Drama,46729
14,Fantasy,46729
10749,Romance,46729
878,Science Fiction,46729
18,Drama,294600
35,Comedy,294600
35,Comedy,137347
18,Drama,137347
878,Science Fiction,290370
35,Comedy,426469
10751,Family,426469
18,Drama,426469
53,Thriller,356841
28,Action,356841
80,Crime,356841
18,Drama,301325
9648,Mystery,301325
27,Horror,301325
53,Thriller,301325
28,Action,347755
27,Horror,347755
53,Thriller,347755
14,Fantasy,408
16,Animation,408
10751,Family,408
18,Drama,44413
10769,Foreign,44413
37,Western,39209
12,Adventure,48463
35,Comedy,48463
27,Horror,48463
18,Drama,394047
27,Horror,312791
53,Thriller,312791
18,Drama,266034
80,Crime,266034
53,Thriller,266034
53,Thriller,280381
27,Horror,280381
10751,Family,2661
12,Adventure,2661
35,Comedy,2661
878,Science Fiction,2661
80,Crime,2661
35,Comedy,100
80,Crime,100
37,Western,218500
18,Drama,309
35,Comedy,27845
18,Drama,27845
18,Drama,25784
18,Drama,52790
27,Horror,100275
35,Comedy,100275
18,Drama,295914
28,Action,295914
878,Science Fiction,42033
28,Action,19187
35,Comedy,19187
35,Comedy,46415
10749,Romance,46415
35,Comedy,38570
18,Drama,27588
27,Horror,27588
10749,Romance,27588
18,Drama,223
9648,Mystery,223
27,Horror,9725
53,Thriller,9725
18,Drama,28580
27,Horror,23730
878,Science Fiction,23730
18,Drama,84197
12,Adventure,46256
16,Animation,46256
35,Comedy,46256
10751,Family,46256
80,Crime,19997
18,Drama,19997
53,Thriller,19997
18,Drama,43266
53,Thriller,278316
35,Comedy,278316
10749,Romance,278316
18,Drama,1412
27,Horror,176
9648,Mystery,176
80,Crime,176
35,Comedy,39939
80,Crime,39939
9648,Mystery,39939
35,Comedy,215924
18,Drama,215924
35,Comedy,480
18,Drama,480
10749,Romance,480
18,Drama,14295
10749,Romance,14295
35,Comedy,11219
9648,Mystery,11219
53,Thriller,11219
35,Comedy,20770
18,Drama,176124
80,Crime,500
53,Thriller,500
18,Drama,60400
10751,Family,60400
14,Fantasy,60400
37,Western,429
18,Drama,310569
18,Drama,98369
35,Comedy,98369
35,Comedy,114065
10402,Music,114065
99,Documentary,89750
35,Comedy,49951
18,Drama,86331
10749,Romance,86331
18,Drama,355629
35,Comedy,355629
80,Crime,16433
35,Comedy,16433
18,Drama,16433
12,Adventure,16433
35,Comedy,15544
28,Action,43884
12,Adventure,43884
18,Drama,43884
10752,War,43884
53,Thriller,107315
27,Horror,107315
28,Action,13064
12,Adventure,13064
35,Comedy,13064
28,Action,59917
12,Adventure,59917
27,Horror,157422
27,Horror,310933
35,Comedy,7553
18,Drama,12877
53,Thriller,12877
80,Crime,12877
35,Comedy,39895
27,Horror,39895
99,Documentary,102840
27,Horror,55616
18,Drama,29697
14,Fantasy,50037
878,Science Fiction,50037
27,Horror,50037
28,Action,94329
53,Thriller,94329
80,Crime,94329
27,Horror,53502
878,Science Fiction,53502
28,Action,53502
27,Horror,202604
99,Documentary,202604
9648,Mystery,202604
18,Drama,289
10749,Romance,289
27,Horror,27374
53,Thriller,27374
18,Drama,26815
35,Comedy,26815
10749,Romance,26815
12,Adventure,811
18,Drama,811
878,Science Fiction,811
18,Drama,1366
18,Drama,244776
12,Adventure,5769
35,Comedy,5769
36,History,5769
10749,Romance,5769
27,Horror,277685
53,Thriller,277685
80,Crime,103
18,Drama,103
18,Drama,11298
27,Horror,11298
12,Adventure,646
28,Action,646
53,Thriller,646
27,Horror,93856
53,Thriller,93856
27,Horror,9003
18,Drama,347126
27,Horror,10092
53,Thriller,10092
12,Adventure,10643
27,Horror,10643
28,Action,10643
878,Science Fiction,10643
18,Drama,46705
10749,Romance,46705
18,Drama,546
53,Thriller,76487
27,Horror,76487
35,Comedy,5722
18,Drama,5722
53,Thriller,5722
18,Drama,39833
28,Action,39833
37,Western,39833
10402,Music,39833
10749,Romance,39833
99,Documentary,1781
28,Action,18712
18,Drama,18712
36,History,18712
10752,War,18712
99,Documentary,7944
10402,Music,7944
28,Action,171424
12,Adventure,171424
27,Horror,171424
53,Thriller,171424
18,Drama,361475
10749,Romance,361475
10751,Family,361475
18,Drama,113947
10749,Romance,113947
35,Comedy,113947
99,Documentary,18570
18,Drama,83860
35,Comedy,41469
18,Drama,41469
10749,Romance,41469
18,Drama,244772
18,Drama,50837
53,Thriller,50837
35,Comedy,248774
10749,Romance,248774
18,Drama,10183
99,Documentary,159014
10402,Music,159014
18,Drama,32456
10749,Romance,32456
35,Comedy,49963
18,Drama,49963
10749,Romance,49963
99,Documentary,13508
35,Comedy,22597
18,Drama,22597
10749,Romance,22597
35,Comedy,9707
27,Horror,9707
53,Thriller,9707
9648,Mystery,9707
14,Fantasy,9707
18,Drama,37532
80,Crime,26791
18,Drama,26791
9648,Mystery,26791
53,Thriller,26791
18,Drama,56666
10769,Foreign,56666
10749,Romance,56666
35,Comedy,8675
18,Drama,13132
10749,Romance,13132
35,Comedy,47686
18,Drama,46989
18,Drama,192132
80,Crime,24424
18,Drama,24424
35,Comedy,13198
18,Drama,13198
14,Fantasy,13198
10749,Romance,13198
878,Science Fiction,244267
18,Drama,244267
35,Comedy,21413
18,Drama,21413
10749,Romance,21413
99,Documentary,123678
99,Documentary,13362
99,Documentary,39183
18,Drama,62402
18,Drama,201132
12,Adventure,201132
99,Documentary,201132
99,Documentary,251471
18,Drama,112456
28,Action,112456
53,Thriller,20296
9648,Mystery,25983
27,Horror,25983
35,Comedy,66195
53,Thriller,66195
80,Crime,66195
35,Comedy,16155
80,Crime,16155
10749,Romance,46727
18,Drama,46727
80,Crime,46727
35,Comedy,55180
18,Drama,55180
28,Action,29015
35,Comedy,29015
35,Comedy,91122
10749,Romance,91122
80,Crime,18206
18,Drama,18206
10749,Romance,18206
53,Thriller,18206
18,Drama,320146
878,Science Fiction,320146
18,Drama,13856
14,Fantasy,13856
878,Science Fiction,13856
28,Action,43630
35,Comedy,43630
878,Science Fiction,43630
18,Drama,56491
28,Action,56491
53,Thriller,56491
35,Comedy,99826
18,Drama,99826
80,Crime,186935
18,Drama,186935
10751,Family,357441
35,Comedy,357441
18,Drama,19344
10749,Romance,19344
18,Drama,242083
35,Comedy,242083
28,Action,18869
80,Crime,18869
18,Drama,18869
53,Thriller,18869
35,Comedy,26673
10749,Romance,26673
18,Drama,41830
18,Drama,37694
18,Drama,63287
27,Horror,34592
27,Horror,92635
53,Thriller,92635
10749,Romance,258755
18,Drama,258755
35,Comedy,96534
18,Drama,96534
10749,Romance,96534
35,Comedy,21283
10749,Romance,21283
37,Western,272724
53,Thriller,84178
27,Horror,84178
27,Horror,101179
53,Thriller,101179
9648,Mystery,101179
18,Drama,52462
53,Thriller,52462
878,Science Fiction,269057
18,Drama,269057
10402,Music,269057
27,Horror,287524
35,Comedy,206213
28,Action,206213
878,Science Fiction,206213
53,Thriller,206213
18,Drama,248402
18,Drama,29146
10749,Romance,29146
878,Science Fiction,29146
27,Horror,207769
53,Thriller,207769
18,Drama,271185
9648,Mystery,271185
53,Thriller,271185
35,Comedy,29731
10749,Romance,29731
99,Documentary,292539
80,Crime,654
18,Drama,654
35,Comedy,91070
18,Drama,2009
27,Horror,323270
18,Drama,2652
53,Thriller,2652
18,Drama,9813
53,Thriller,9813
18,Drama,60421
18,Drama,157354
35,Comedy,127867
14,Fantasy,127867
53,Thriller,127867
16,Animation,3170
18,Drama,3170
10751,Family,3170
35,Comedy,14014
18,Drama,15708
35,Comedy,15708
10749,Romance,15708
18,Drama,146882
18,Drama,215918
35,Comedy,84200
35,Comedy,84184
18,Drama,84184
10749,Romance,84184
35,Comedy,45767
18,Drama,45767
10751,Family,45767
878,Science Fiction,45767
80,Crime,14823
18,Drama,14823
53,Thriller,14823
28,Action,367551
35,Comedy,367551
878,Science Fiction,367551
53,Thriller,343409
9648,Mystery,343409
18,Drama,60243
35,Comedy,57294
18,Drama,57294
53,Thriller,57294
35,Comedy,11446
18,Drama,11446
18,Drama,47889
10749,Romance,47889
18,Drama,25461
10749,Romance,25461
18,Drama,905
53,Thriller,905
10749,Romance,905
18,Drama,78705
10769,Foreign,78705
28,Action,25212
18,Drama,25212
9648,Mystery,25212
53,Thriller,25212
18,Drama,26899
18,Drama,146269
35,Comedy,292483
27,Horror,14451
35,Comedy,14451
28,Action,10105
12,Adventure,10105
18,Drama,10105
36,History,10105
10752,War,10105
27,Horror,211557
878,Science Fiction,211557
35,Comedy,838
18,Drama,838
99,Documentary,40862
16,Animation,13158
35,Comedy,13158
35,Comedy,84332
10749,Romance,84332
878,Science Fiction,84332
18,Drama,84332
35,Comedy,74510
99,Documentary,74510
27,Horror,74725
53,Thriller,74725
80,Crime,74725
27,Horror,58428
53,Thriller,58428
18,Drama,8416
18,Drama,36584
53,Thriller,36584
27,Horror,13429
18,Drama,13429
53,Thriller,13429
80,Crime,13429
27,Horror,9022
9648,Mystery,9022
53,Thriller,9022
27,Horror,22530
37,Western,288
99,Documentary,14275
99,Documentary,2287
18,Drama,18734
9648,Mystery,206197
18,Drama,206197
53,Thriller,206197
80,Crime,26837
18,Drama,26837
10402,Music,26837
18,Drama,7859
18,Drama,302579
28,Action,51955
35,Comedy,51955
10749,Romance,51955
878,Science Fiction,51955
53,Thriller,51955
53,Thriller,376004
80,Crime,376004
18,Drama,376004
27,Horror,158752
14,Fantasy,158752
99,Documentary,40658
10769,Foreign,40658
99,Documentary,296943
9648,Mystery,118612
53,Thriller,118612
18,Drama,138976
18,Drama,323967
35,Comedy,323967
35,Comedy,3080
10402,Music,3080
10749,Romance,3080
27,Horror,2667
9648,Mystery,2667
36,History,9459
99,Documentary,9459
10402,Music,9459
35,Comedy,11598
28,Action,26916
12,Adventure,26916
18,Drama,26916
53,Thriller,181940
9648,Mystery,181940
18,Drama,125263
80,Crime,263503
18,Drama,263503
10402,Music,324322
99,Documentary,324322
18,Drama,375950
35,Comedy,375950
53,Thriller,278348
35,Comedy,704
10402,Music,704
99,Documentary,70875
18,Drama,75986
53,Thriller,75986
35,Comedy,385636
18,Drama,385636
18,Drama,14438
99,Documentary,211086
18,Drama,211086
12,Adventure,23069
10751,Family,23069
10749,Romance,23069
18,Drama,83
53,Thriller,83
35,Comedy,89857
27,Horror,30315
878,Science Fiction,30315
99,Documentary,14358
10751,Family,14358
18,Drama,2056
35,Comedy,2056
18,Drama,41144
99,Documentary,35199
99,Documentary,14271
35,Comedy,16653
18,Drama,16653
10751,Family,16653
10749,Romance,16653
18,Drama,14757
99,Documentary,84401
18,Drama,23655
10402,Music,23655
10749,Romance,23655
35,Comedy,36825
80,Crime,36825
10751,Family,36825
18,Drama,33430
10749,Romance,33430
80,Crime,12281
18,Drama,12281
10749,Romance,125052
80,Crime,125052
18,Drama,125052
35,Comedy,96238
10749,Romance,96238
80,Crime,30246
18,Drama,30246
53,Thriller,30246
35,Comedy,7301
18,Drama,7301
10749,Romance,7301
10749,Romance,172533
18,Drama,172533
99,Documentary,180383
28,Action,346
18,Drama,346
99,Documentary,84318
35,Comedy,45145
10749,Romance,45145
35,Comedy,13983
35,Comedy,45649
18,Drama,45649
14,Fantasy,45649
27,Horror,45649
9648,Mystery,45649
18,Drama,19844
35,Comedy,19844
10749,Romance,19844
18,Drama,21801
18,Drama,43933
53,Thriller,43933
878,Science Fiction,43933
18,Drama,73511
35,Comedy,73511
35,Comedy,43653
35,Comedy,139715
27,Horror,139715
28,Action,45380
35,Comedy,45380
99,Documentary,30867
10402,Music,30867
18,Drama,81220
28,Action,253626
18,Drama,253626
53,Thriller,253626
18,Drama,90369
10749,Romance,90369
27,Horror,117942
35,Comedy,117942
28,Action,322194
53,Thriller,322194
9648,Mystery,322194
9648,Mystery,98568
878,Science Fiction,98568
53,Thriller,98568
80,Crime,119657
18,Drama,119657
10749,Romance,380733
28,Action,380733
10402,Music,285743
27,Horror,285743
53,Thriller,362765
35,Comedy,362765
9648,Mystery,362765
10751,Family,379532
99,Documentary,253261
878,Science Fiction,15239
28,Action,15239
35,Comedy,15239
27,Horror,15239
18,Drama,94072
28,Action,4107
12,Adventure,4107
18,Drama,4107
36,History,4107
18,Drama,15624
10749,Romance,15624
27,Horror,17287
35,Comedy,17287
10402,Music,3062
35,Comedy,3062
10749,Romance,3062
35,Comedy,15389
18,Drama,15389
10749,Romance,464
18,Drama,464
35,Comedy,464
10402,Music,464
27,Horror,308467
18,Drama,308467
35,Comedy,8193
80,Crime,188166
53,Thriller,188166
27,Horror,23827
9648,Mystery,23827
99,Documentary,1282
12,Adventure,762
35,Comedy,762
14,Fantasy,762
18,Drama,64499
99,Documentary,1435
18,Drama,1435
99,Documentary,47546
27,Horror,189711
35,Comedy,189711
27,Horror,19204
35,Comedy,9029
10749,Romance,9029
27,Horror,18045
878,Science Fiction,18045
53,Thriller,18045
10749,Romance,11240
18,Drama,11240
35,Comedy,11240
18,Drama,43743
9648,Mystery,43743
53,Thriller,43743
18,Drama,157909
53,Thriller,157909
18,Drama,10238
18,Drama,3059
99,Documentary,15800
18,Drama,65203
10402,Music,65203
10749,Romance,65203
27,Horror,764
27,Horror,103620
36,History,319069
99,Documentary,319069
99,Documentary,14278
28,Action,25678
12,Adventure,25678
18,Drama,25678
99,Documentary,79161
878,Science Fiction,371690
10751,Family,371690
18,Drama,389
16,Animation,52032
35,Comedy,52032
18,Drama,52032
35,Comedy,3078
10749,Romance,3078
18,Drama,38810
10402,Music,21525
99,Documentary,21525
35,Comedy,55123
18,Drama,55123
14,Fantasy,11980
27,Horror,11980
53,Thriller,11980
35,Comedy,11956
35,Comedy,1550
18,Drama,1550
18,Drama,26518
18,Drama,8942
18,Drama,68412
18,Drama,2786
53,Thriller,2786
99,Documentary,87943
99,Documentary,73981
18,Drama,91721
18,Drama,118452
28,Action,47534
12,Adventure,47534
18,Drama,47534
28,Action,40914
53,Thriller,40914
28,Action,13282
35,Comedy,13282
878,Science Fiction,13282
27,Horror,250184
18,Drama,250184
53,Thriller,250184
27,Horror,426067
10749,Romance,324352
35,Comedy,324352
18,Drama,324352
18,Drama,318040
10749,Romance,318040
27,Horror,27420
35,Comedy,80468
27,Horror,80468
53,Thriller,80468
18,Drama,84188
53,Thriller,84188
80,Crime,84188
35,Comedy,2255
18,Drama,2255
10749,Romance,2255
35,Comedy,50035
18,Drama,50035
10749,Romance,50035
80,Crime,14290
18,Drama,14290
35,Comedy,29371
18,Drama,29371
10749,Romance,29371
35,Comedy,44490
18,Drama,44490
18,Drama,32222
35,Comedy,32222
10749,Romance,32222
18,Drama,378237
28,Action,378237
80,Crime,378237
53,Thriller,431
878,Science Fiction,431
9648,Mystery,431
35,Comedy,76996
10749,Romance,76996
18,Drama,51942
35,Comedy,51942
16,Animation,51942
18,Drama,1424
9648,Mystery,1424
53,Thriller,1424
18,Drama,60420
10749,Romance,60420
27,Horror,325123
35,Comedy,142132
18,Drama,20520
35,Comedy,20520
53,Thriller,109729
18,Drama,109729
18,Drama,78307
18,Drama,12247
53,Thriller,12247
53,Thriller,29917
9648,Mystery,29917
878,Science Fiction,70687
18,Drama,70687
10402,Music,60463
18,Drama,46252
28,Action,24869
14,Fantasy,24869
18,Drama,77934
10751,Family,77934
80,Crime,34697
18,Drama,34697
27,Horror,150211
53,Thriller,150211
10751,Family,306667
18,Drama,306667
99,Documentary,274758
18,Drama,3060
10749,Romance,3060
10752,War,3060
35,Comedy,40963
10749,Romance,173224
35,Comedy,173224
10402,Music,173224
18,Drama,18533
28,Action,18533
80,Crime,18533
37,Western,376010
10769,Foreign,139948
99,Documentary,139948
10749,Romance,77332
18,Drama,77332
35,Comedy,70478
12,Adventure,35073
27,Horror,35073
878,Science Fiction,35073
12,Adventure,9659
28,Action,9659
53,Thriller,9659
878,Science Fiction,9659
35,Comedy,10218
10749,Romance,10218
37,Western,391
35,Comedy,43595
18,Drama,54897
18,Drama,83588
10749,Romance,53256
18,Drama,53256
35,Comedy,53256
10402,Music,40920
18,Drama,40920
99,Documentary,287815
80,Crime,54702
27,Horror,54702
53,Thriller,54702
27,Horror,69270
18,Drama,5759
35,Comedy,5759
27,Horror,5759
27,Horror,402515
99,Documentary,126141
18,Drama,48035
35,Comedy,14758
18,Drama,14758
10749,Romance,14758
878,Science Fiction,13363
18,Drama,13363
99,Documentary,37985
18,Drama,25786
10751,Family,25786
18,Drama,36549
9648,Mystery,36549
878,Science Fiction,36549
53,Thriller,36549
10402,Music,361398
35,Comedy,361398
18,Drama,361398
53,Thriller,289180
18,Drama,289180
878,Science Fiction,289180
18,Drama,288927
18,Drama,21334
35,Comedy,21334
10751,Family,21334
18,Drama,79120
10749,Romance,79120
35,Comedy,27995
10749,Romance,27995
99,Documentary,253290
18,Drama,344466
18,Drama,55420
878,Science Fiction,55420
28,Action,5822
18,Drama,5822
10749,Romance,5822
18,Drama,408429
